ID,Color ID,Colors
953,"[(36, 41, 22), (43, 45, 21), (44, 47, 29), (38, 42, 14), (30, 37, 13), (52, 56, 35), (105, 121, 96), (86, 98, 76), (66, 69, 46), (150, 149, 124)]",['Small/Transparent']
954,"[(41, 44, 25), (35, 40, 20), (46, 49, 29), (41, 44, 16), (31, 38, 12), (54, 57, 37), (86, 98, 76), (106, 122, 97), (69, 72, 49), (148, 150, 126)]",['Small/Transparent']
955,"[(43, 46, 26), (36, 40, 21), (41, 44, 17), (32, 38, 12), (50, 53, 33), (74, 91, 72), (64, 66, 45), (88, 101, 79), (142, 162, 129), (113, 123, 96)]",['Small/Transparent']
956,"[(41, 44, 25), (35, 40, 21), (46, 49, 29), (40, 44, 16), (31, 38, 12), (54, 57, 36), (64, 72, 51), (76, 89, 68), (91, 111, 90), (147, 146, 123)]",['Small/Transparent']
957,"[(40, 43, 25), (34, 39, 19), (45, 48, 27), (40, 44, 16), (31, 37, 11), (52, 55, 34), (66, 68, 46), (90, 99, 76), (109, 124, 98), (144, 150, 121)]",['Small/Transparent']
958,"[(44, 46, 27), (37, 41, 22), (41, 44, 17), (32, 38, 13), (51, 54, 34), (67, 67, 46), (154, 168, 126), (177, 193, 147), (126, 135, 103), (102, 104, 78)]",['Small/Transparent']
959,"[(38, 42, 20), (43, 46, 26), (32, 38, 13), (50, 53, 33), (64, 66, 43), (87, 87, 61), (192, 212, 166), (217, 234, 183), (115, 120, 89), (153, 168, 128)]",['Small/Transparent']
960,"[(43, 46, 27), (36, 40, 21), (41, 45, 18), (32, 38, 12), (51, 54, 33), (73, 90, 71), (87, 101, 80), (62, 66, 45), (138, 159, 127), (113, 125, 97)]",['Small/Transparent']
961,"[(44, 47, 26), (36, 41, 21), (31, 38, 12), (40, 44, 16), (51, 54, 33), (80, 93, 71), (92, 103, 79), (64, 67, 45), (141, 160, 126), (111, 122, 94)]",['Small/Transparent']
962,"[(36, 40, 21), (42, 45, 21), (40, 44, 28), (38, 42, 14), (46, 50, 30), (30, 37, 13), (55, 58, 37), (67, 76, 56), (83, 101, 82), (147, 148, 125)]",['Small/Transparent']
963,"[(43, 45, 22), (36, 40, 23), (38, 42, 15), (44, 47, 29), (31, 37, 13), (51, 54, 33), (66, 68, 46), (71, 92, 82), (34, 67, 79), (147, 143, 123)]",['Small/Transparent']
964,"[(37, 41, 16), (43, 46, 22), (45, 48, 29), (37, 41, 24), (31, 37, 13), (52, 55, 34), (52, 73, 76), (68, 69, 45), (86, 99, 87), (151, 148, 126)]",['Small/Transparent']
965,"[(42, 45, 22), (44, 47, 29), (36, 40, 23), (38, 42, 16), (31, 37, 13), (52, 55, 34), (66, 70, 49), (67, 90, 80), (96, 110, 89), (150, 149, 127)]",['Small/Transparent']
966,"[(36, 40, 21), (43, 46, 22), (47, 50, 31), (41, 44, 28), (31, 37, 13), (38, 42, 14), (55, 58, 38), (77, 98, 83), (67, 78, 60), (150, 157, 132)]",['Small/Transparent']
967,"[(43, 46, 25), (36, 41, 22), (40, 43, 16), (32, 38, 13), (47, 50, 31), (55, 58, 37), (69, 77, 55), (79, 97, 79), (110, 125, 102), (165, 174, 144)]",['Small/Transparent']
968,"[(44, 47, 28), (37, 41, 23), (33, 39, 14), (42, 45, 19), (49, 54, 35), (62, 82, 71), (57, 89, 92), (61, 67, 47), (81, 103, 90), (134, 141, 118)]",['Small/Transparent']
969,"[(45, 48, 28), (37, 42, 24), (33, 39, 14), (41, 45, 18), (51, 55, 36), (62, 68, 48), (70, 85, 65), (75, 102, 91), (94, 117, 101), (149, 149, 128)]",['Small/Transparent']
970,"[(43, 46, 27), (36, 41, 22), (42, 45, 18), (47, 51, 31), (32, 38, 13), (55, 59, 39), (75, 91, 71), (66, 75, 54), (86, 105, 85), (144, 146, 123)]",['Small/Transparent']
971,"[(41, 45, 26), (36, 40, 20), (41, 45, 18), (47, 50, 30), (32, 38, 12), (56, 59, 39), (65, 77, 60), (65, 93, 88), (91, 108, 89), (150, 154, 128)]",['Small/Transparent']
972,"[(40, 44, 22), (45, 48, 29), (34, 39, 15), (52, 56, 37), (62, 67, 47), (101, 119, 98), (73, 84, 63), (90, 104, 82), (119, 135, 108), (138, 156, 126)]",['Small/Transparent']
973,"[(36, 41, 21), (43, 46, 22), (47, 50, 30), (41, 44, 28), (31, 37, 13), (39, 43, 14), (54, 57, 36), (69, 70, 47), (89, 104, 87), (152, 149, 127)]",['Small/Transparent']
974,"[(44, 47, 28), (38, 42, 23), (43, 46, 19), (33, 39, 14), (51, 54, 33), (63, 64, 42), (96, 96, 70), (211, 238, 185), (126, 129, 97), (165, 177, 135)]",['Small/Transparent']
975,"[(38, 42, 24), (44, 47, 23), (44, 47, 30), (39, 43, 16), (32, 38, 14), (51, 54, 34), (62, 66, 46), (53, 80, 75), (79, 99, 82), (151, 147, 125)]",['Small/Transparent']
976,"[(36, 41, 21), (43, 46, 22), (48, 51, 30), (41, 44, 29), (31, 37, 13), (39, 43, 15), (56, 59, 37), (75, 79, 54), (93, 101, 73), (149, 146, 125)]",['Small/Transparent']
977,"[(38, 42, 20), (43, 46, 26), (32, 38, 13), (48, 52, 33), (51, 73, 71), (61, 64, 42), (74, 91, 76), (23, 74, 96), (98, 114, 93), (151, 151, 126)]",['Small/Transparent']
978,"[(37, 41, 22), (44, 47, 22), (43, 46, 29), (49, 52, 31), (39, 43, 15), (31, 37, 13), (58, 60, 39), (77, 82, 58), (93, 102, 75), (150, 146, 125)]",['Small/Transparent']
979,"[(40, 44, 26), (35, 40, 20), (41, 44, 17), (46, 49, 24), (46, 49, 32), (32, 38, 12), (55, 58, 36), (65, 73, 55), (82, 96, 75), (148, 145, 123)]",['Small/Transparent']
980,"[(38, 41, 23), (44, 47, 22), (44, 47, 29), (38, 42, 16), (50, 53, 31), (31, 37, 14), (58, 61, 39), (79, 78, 54), (149, 158, 123), (121, 131, 99)]",['Small/Transparent']
981,"[(44, 47, 29), (37, 41, 22), (43, 46, 19), (33, 39, 14), (51, 55, 34), (49, 74, 74), (66, 69, 46), (73, 92, 81), (98, 115, 96), (149, 155, 126)]",['Small/Transparent']
982,"[(38, 42, 21), (44, 47, 22), (44, 47, 30), (33, 39, 13), (51, 55, 34), (53, 75, 72), (65, 68, 45), (87, 106, 91), (27, 68, 86), (145, 149, 125)]",['Small/Transparent']
983,"[(39, 43, 17), (45, 48, 23), (39, 43, 25), (46, 49, 31), (32, 38, 14), (53, 56, 34), (43, 68, 78), (66, 68, 45), (82, 93, 79), (150, 147, 124)]",['Small/Transparent']
984,"[(38, 42, 23), (44, 47, 23), (44, 47, 30), (32, 38, 14), (39, 43, 15), (50, 53, 32), (62, 64, 42), (40, 66, 76), (88, 94, 77), (151, 147, 125)]",['Small/Transparent']
985,"[(45, 48, 23), (39, 43, 25), (39, 43, 18), (46, 49, 31), (33, 38, 14), (53, 56, 35), (43, 66, 74), (68, 69, 46), (88, 100, 86), (156, 153, 129)]",['rosybrown']
986,"[(40, 44, 22), (46, 50, 29), (33, 39, 14), (52, 57, 38), (84, 108, 96), (103, 122, 102), (61, 67, 48), (74, 90, 73), (81, 119, 122), (133, 147, 116)]",['Small/Transparent']
987,"[(44, 48, 29), (38, 42, 23), (43, 47, 20), (50, 54, 34), (34, 39, 14), (59, 64, 43), (78, 94, 74), (69, 80, 59), (91, 109, 88), (153, 149, 128)]",['Small/Transparent']
988,"[(42, 46, 24), (33, 40, 16), (45, 52, 36), (53, 62, 46), (56, 87, 92), (52, 73, 68), (66, 87, 75), (75, 101, 97), (23, 61, 84), (113, 125, 104)]",['Small/Transparent']
989,"[(45, 48, 29), (38, 42, 22), (43, 47, 20), (33, 39, 14), (53, 56, 34), (80, 115, 118), (71, 107, 111), (46, 59, 49), (108, 143, 139), (71, 73, 52)]",['Small/Transparent']
990,"[(42, 45, 23), (47, 50, 30), (35, 40, 16), (55, 58, 37), (245, 253, 204), (70, 74, 51), (221, 235, 184), (93, 99, 74), (201, 215, 167), (145, 153, 119)]",['lightgoldenrodyellow']
991,"[(45, 49, 28), (40, 44, 22), (34, 39, 16), (51, 55, 35), (156, 219, 221), (151, 208, 206), (62, 65, 46), (86, 95, 76), (130, 145, 128), (102, 195, 177)]","['lightblue', 'lightsteelblue', 'mediumaquamarine']"
992,"[(41, 44, 26), (46, 49, 29), (36, 40, 20), (41, 45, 17), (32, 38, 12), (53, 55, 35), (110, 114, 82), (92, 98, 70), (126, 130, 97), (69, 70, 46)]",['Small/Transparent']
993,"[(45, 48, 29), (38, 42, 23), (43, 46, 20), (34, 39, 14), (52, 56, 35), (69, 69, 49), (88, 103, 87), (112, 139, 117), (146, 182, 148), (176, 242, 200)]",['powderblue']
994,"[(44, 47, 27), (39, 43, 22), (48, 52, 33), (34, 39, 15), (56, 60, 42), (77, 103, 95), (63, 76, 60), (64, 90, 83), (95, 118, 104), (123, 144, 124)]",['Small/Transparent']
995,"[(39, 43, 21), (44, 47, 27), (49, 52, 33), (34, 39, 15), (56, 61, 41), (92, 131, 118), (59, 76, 60), (78, 116, 105), (74, 135, 136), (123, 155, 135)]","['cadetblue', 'lightslategray']"
996,"[(34, 40, 17), (43, 47, 24), (42, 52, 38), (52, 61, 45), (51, 71, 66), (47, 79, 89), (61, 90, 94), (67, 87, 75), (24, 61, 84), (99, 111, 92)]",['Small/Transparent']
997,"[(41, 45, 23), (44, 51, 35), (34, 39, 16), (52, 71, 65), (51, 61, 45), (41, 72, 84), (52, 83, 90), (21, 69, 99), (22, 51, 68), (117, 122, 104)]",['Small/Transparent']
998,"[(42, 45, 24), (47, 50, 30), (36, 41, 17), (54, 57, 37), (92, 99, 73), (101, 108, 80), (112, 119, 88), (82, 89, 64), (67, 71, 46), (128, 136, 103)]",['Small/Transparent']
999,"[(77, 112, 115), (100, 129, 119), (43, 49, 26), (94, 118, 103), (57, 66, 47), (76, 101, 91), (122, 145, 122), (59, 120, 135), (147, 170, 139), (38, 93, 110)]",['steelblue']
1000,"[(40, 43, 22), (45, 48, 27), (34, 39, 15), (52, 55, 34), (39, 62, 65), (38, 47, 39), (40, 81, 95), (69, 70, 47), (69, 99, 99), (133, 144, 130)]",['Small/Transparent']
1001,"[(38, 42, 22), (44, 47, 22), (44, 47, 31), (34, 39, 14), (52, 55, 34), (46, 66, 68), (28, 74, 96), (68, 69, 46), (81, 103, 94), (150, 150, 126)]",['Small/Transparent']
1002,"[(39, 43, 21), (45, 48, 25), (34, 39, 14), (51, 54, 34), (41, 46, 33), (43, 64, 67), (47, 84, 97), (66, 68, 45), (81, 101, 92), (154, 150, 126)]",['Small/Transparent']
1003,"[(39, 43, 21), (45, 48, 25), (34, 39, 14), (43, 47, 33), (52, 55, 34), (45, 65, 67), (68, 69, 46), (36, 75, 93), (72, 96, 91), (148, 147, 123)]",['Small/Transparent']
1004,"[(40, 43, 21), (45, 49, 26), (34, 39, 15), (41, 46, 33), (52, 55, 35), (45, 65, 66), (50, 85, 97), (69, 70, 47), (80, 104, 95), (155, 151, 128)]",['Small/Transparent']
1005,"[(51, 55, 35), (44, 48, 27), (36, 40, 17), (60, 63, 43), (75, 79, 54), (96, 102, 74), (122, 127, 96), (162, 172, 127), (234, 241, 182), (233, 197, 71)]",['sandybrown']
1006,"[(42, 45, 24), (35, 40, 17), (48, 51, 31), (38, 61, 65), (38, 48, 40), (62, 65, 43), (16, 73, 101), (54, 79, 79), (82, 102, 93), (154, 148, 127)]",['Small/Transparent']
1007,"[(41, 45, 24), (35, 40, 17), (47, 51, 31), (40, 63, 66), (36, 47, 39), (61, 63, 41), (16, 70, 99), (61, 83, 78), (81, 102, 93), (153, 154, 130)]",['Small/Transparent']
1008,"[(40, 43, 21), (45, 48, 27), (34, 39, 15), (51, 54, 34), (38, 61, 65), (38, 47, 38), (42, 83, 96), (67, 69, 46), (76, 98, 91), (149, 146, 126)]",['Small/Transparent']
1009,"[(39, 42, 21), (44, 47, 26), (33, 39, 14), (50, 53, 33), (38, 60, 64), (37, 45, 36), (39, 79, 93), (65, 67, 44), (71, 94, 89), (143, 143, 124)]",['Small/Transparent']
1010,"[(41, 44, 23), (47, 50, 30), (34, 39, 15), (36, 56, 61), (42, 62, 67), (36, 45, 40), (60, 62, 40), (22, 65, 109), (67, 89, 86), (145, 140, 121)]",['midnightblue']
1011,"[(39, 43, 21), (44, 47, 27), (35, 56, 63), (33, 39, 14), (50, 53, 33), (35, 44, 41), (20, 76, 109), (65, 67, 44), (62, 85, 84), (147, 141, 122)]",['Small/Transparent']
1012,"[(40, 44, 22), (46, 49, 28), (231, 246, 196), (34, 39, 14), (55, 57, 36), (221, 236, 187), (67, 68, 46), (144, 144, 107), (171, 172, 130), (121, 117, 84)]","['lightgoldenrodyellow', 'darkkhaki']"
1013,"[(47, 50, 30), (39, 43, 21), (205, 220, 174), (218, 233, 186), (57, 60, 40), (192, 206, 162), (74, 77, 54), (89, 94, 69), (170, 187, 143), (133, 145, 108)]",['Small/Transparent']
1014,"[(43, 46, 25), (37, 42, 18), (49, 52, 32), (59, 62, 41), (212, 229, 184), (75, 77, 52), (202, 218, 172), (152, 154, 117), (171, 174, 134), (130, 132, 99)]",['Small/Transparent']
1015,"[(43, 47, 25), (35, 40, 15), (196, 209, 165), (53, 56, 35), (186, 203, 158), (73, 75, 51), (175, 194, 142), (160, 190, 113), (139, 184, 56), (122, 124, 93)]","['darkkhaki', 'yellowgreen']"
1016,"[(39, 43, 21), (48, 51, 32), (217, 233, 188), (229, 246, 200), (200, 220, 172), (66, 70, 48), (163, 193, 141), (129, 135, 112), (50, 195, 10), (119, 194, 88)]","['lightgoldenrodyellow', 'limegreen', 'yellowgreen']"
1017,"[(40, 43, 22), (48, 51, 32), (228, 245, 196), (208, 228, 185), (63, 67, 46), (48, 88, 160), (171, 201, 179), (156, 164, 130), (104, 126, 118), (122, 162, 172)]","['lightgoldenrodyellow', 'lightgray', 'darkslateblue', 'cadetblue']"
1018,"[(40, 42, 19), (48, 49, 29), (167, 56, 14), (170, 62, 27), (143, 54, 13), (62, 32, 12), (173, 85, 48), (138, 4, 2), (75, 71, 46), (153, 137, 115)]","['saddlebrown', 'brown', 'saddlebrown', 'sienna', 'darkred']"
1019,"[(47, 48, 28), (39, 41, 18), (171, 60, 23), (165, 53, 11), (65, 63, 41), (144, 55, 14), (63, 34, 14), (172, 84, 46), (137, 4, 2), (133, 124, 105)]","['brown', 'saddlebrown', 'saddlebrown', 'sienna', 'darkred']"
1020,"[(42, 45, 25), (35, 39, 21), (30, 37, 12), (39, 42, 15), (47, 51, 33), (48, 68, 68), (63, 65, 41), (86, 103, 89), (17, 72, 105), (130, 140, 115)]",['Small/Transparent']
1021,"[(36, 40, 23), (42, 45, 20), (36, 40, 15), (43, 46, 28), (29, 36, 13), (51, 54, 33), (65, 67, 45), (105, 125, 100), (86, 100, 81), (137, 146, 118)]",['Small/Transparent']
1022,"[(42, 44, 25), (35, 39, 21), (39, 43, 16), (30, 37, 12), (47, 50, 31), (57, 61, 39), (69, 81, 60), (79, 100, 81), (102, 121, 97), (157, 161, 136)]",['Small/Transparent']
1023,"[(35, 40, 21), (42, 45, 21), (37, 41, 14), (29, 36, 12), (41, 44, 29), (48, 51, 31), (57, 76, 65), (59, 63, 42), (71, 95, 83), (146, 150, 128)]",['Small/Transparent']
1024,"[(42, 45, 21), (35, 39, 21), (37, 41, 14), (29, 36, 12), (40, 44, 29), (47, 50, 30), (56, 75, 64), (59, 62, 40), (68, 95, 85), (142, 143, 124)]",['Small/Transparent']
1025,"[(38, 42, 24), (38, 42, 15), (32, 38, 18), (44, 46, 22), (45, 48, 30), (29, 36, 11), (53, 56, 35), (67, 70, 47), (95, 97, 75), (157, 151, 130)]",['rosybrown']
1026,"[(41, 44, 23), (34, 39, 20), (38, 42, 14), (30, 36, 12), (45, 48, 29), (54, 57, 37), (66, 74, 55), (76, 94, 80), (102, 118, 91), (159, 154, 133)]",['rosybrown']
1027,"[(42, 45, 25), (35, 39, 21), (39, 42, 16), (30, 37, 12), (46, 50, 32), (56, 82, 82), (60, 63, 40), (46, 70, 70), (83, 105, 92), (130, 144, 124)]",['Small/Transparent']
1028,"[(41, 44, 26), (34, 39, 20), (40, 44, 17), (31, 37, 12), (47, 50, 30), (58, 61, 40), (59, 80, 69), (37, 69, 77), (79, 102, 88), (149, 147, 126)]",['Small/Transparent']
1029,"[(42, 45, 25), (34, 39, 21), (39, 42, 16), (30, 37, 12), (46, 50, 32), (57, 61, 40), (65, 89, 83), (56, 77, 71), (84, 106, 94), (139, 147, 127)]",['Small/Transparent']
1030,"[(47, 49, 28), (36, 40, 17), (194, 212, 170), (63, 65, 42), (233, 246, 196), (210, 227, 182), (145, 148, 111), (116, 118, 86), (167, 177, 135), (87, 87, 59)]",['lightgoldenrodyellow']
1031,"[(42, 45, 26), (35, 40, 21), (31, 37, 12), (40, 43, 16), (48, 52, 34), (42, 64, 67), (63, 66, 42), (83, 102, 90), (18, 74, 107), (127, 142, 119)]",['Small/Transparent']
1032,"[(37, 41, 19), (43, 46, 25), (31, 37, 13), (45, 50, 35), (42, 64, 66), (60, 63, 40), (56, 78, 76), (86, 106, 92), (18, 72, 109), (124, 140, 116)]",['Small/Transparent']
1033,"[(37, 41, 19), (42, 45, 25), (31, 37, 12), (47, 51, 34), (39, 62, 66), (48, 73, 76), (62, 65, 43), (26, 83, 110), (77, 105, 100), (142, 145, 126)]",['Small/Transparent']
1034,"[(37, 41, 19), (42, 45, 26), (31, 37, 13), (48, 52, 33), (51, 69, 63), (60, 64, 43), (91, 112, 96), (76, 95, 80), (45, 87, 101), (156, 148, 129)]",['Small/Transparent']
1035,"[(43, 46, 27), (35, 40, 22), (41, 44, 18), (31, 38, 13), (49, 53, 33), (68, 92, 83), (62, 66, 44), (52, 77, 72), (89, 118, 106), (151, 163, 139)]",['Small/Transparent']
1036,"[(44, 47, 26), (39, 42, 17), (37, 41, 24), (31, 37, 14), (48, 53, 35), (65, 92, 88), (61, 65, 43), (56, 78, 72), (85, 107, 94), (144, 149, 130)]",['Small/Transparent']
1037,"[(43, 48, 29), (42, 58, 46), (34, 40, 17), (75, 122, 124), (89, 132, 130), (102, 143, 138), (117, 141, 119), (58, 108, 114), (134, 165, 141), (64, 73, 56)]",['Small/Transparent']
1038,"[(33, 39, 15), (42, 46, 25), (55, 60, 42), (115, 153, 148), (103, 139, 136), (68, 79, 61), (132, 171, 161), (204, 242, 208), (71, 118, 123), (160, 202, 179)]","['lightslategray', 'gainsboro']"
1039,"[(35, 41, 17), (44, 48, 28), (55, 62, 44), (122, 147, 123), (77, 122, 123), (139, 163, 135), (106, 127, 106), (96, 137, 131), (67, 95, 88), (170, 190, 153)]",['Small/Transparent']
1040,"[(43, 47, 27), (36, 41, 22), (41, 44, 18), (32, 38, 13), (49, 53, 35), (67, 93, 85), (54, 78, 72), (63, 66, 44), (83, 106, 94), (154, 148, 128)]",['Small/Transparent']
1041,"[(40, 43, 26), (34, 39, 20), (40, 44, 17), (46, 49, 27), (31, 37, 12), (45, 52, 37), (72, 98, 93), (54, 77, 73), (60, 63, 40), (145, 147, 125)]",['Small/Transparent']
1042,"[(38, 41, 16), (43, 46, 24), (37, 41, 25), (31, 37, 13), (46, 50, 32), (59, 61, 39), (68, 94, 85), (52, 77, 71), (89, 119, 105), (154, 151, 129)]",['Small/Transparent']
1043,"[(43, 46, 26), (36, 40, 21), (40, 43, 17), (32, 37, 12), (48, 52, 33), (51, 76, 77), (62, 65, 44), (74, 94, 81), (97, 115, 94), (154, 158, 132)]",['Small/Transparent']
1044,"[(37, 41, 19), (42, 45, 25), (31, 37, 12), (47, 51, 33), (41, 62, 66), (50, 73, 75), (62, 64, 42), (28, 84, 110), (75, 103, 99), (147, 145, 123)]",['Small/Transparent']
1045,"[(37, 41, 19), (43, 46, 25), (32, 37, 12), (46, 50, 34), (42, 63, 67), (52, 74, 75), (61, 64, 40), (87, 105, 91), (19, 73, 107), (126, 141, 116)]",['Small/Transparent']
1046,"[(43, 46, 26), (36, 40, 21), (32, 38, 13), (41, 44, 17), (47, 51, 33), (66, 92, 85), (57, 79, 71), (61, 63, 41), (87, 109, 94), (157, 152, 129)]",['rosybrown']
1047,"[(40, 43, 25), (35, 39, 19), (46, 48, 28), (41, 44, 17), (31, 37, 11), (52, 55, 35), (66, 69, 47), (61, 84, 77), (91, 109, 88), (139, 148, 121)]",['Small/Transparent']
1048,"[(39, 43, 20), (45, 48, 27), (32, 37, 13), (159, 176, 138), (53, 56, 35), (150, 166, 130), (67, 71, 48), (171, 187, 143), (131, 146, 111), (98, 103, 76)]",['Small/Transparent']
1049,"[(37, 41, 19), (43, 46, 24), (32, 37, 12), (48, 50, 30), (163, 177, 138), (57, 60, 38), (153, 167, 129), (75, 77, 53), (180, 193, 147), (115, 116, 87)]",['Small/Transparent']
1050,"[(38, 42, 19), (43, 46, 25), (31, 38, 12), (49, 52, 31), (160, 175, 136), (149, 163, 127), (58, 61, 39), (74, 76, 52), (179, 191, 145), (112, 113, 83)]",['Small/Transparent']
1051,"[(42, 45, 26), (36, 40, 20), (48, 51, 30), (42, 45, 17), (32, 38, 12), (56, 60, 39), (113, 123, 95), (126, 136, 107), (98, 107, 81), (72, 75, 52)]",['Small/Transparent']
1052,"[(40, 44, 22), (45, 48, 28), (34, 40, 15), (52, 56, 36), (77, 91, 69), (110, 122, 96), (96, 105, 81), (63, 67, 45), (134, 146, 115), (192, 211, 162)]",['Small/Transparent']
1053,"[(39, 43, 20), (44, 47, 27), (32, 38, 13), (51, 55, 34), (83, 95, 72), (96, 107, 82), (65, 68, 47), (136, 154, 123), (115, 126, 98), (207, 224, 174)]",['Small/Transparent']
1054,"[(44, 47, 28), (37, 41, 22), (42, 45, 19), (33, 38, 13), (50, 54, 34), (70, 86, 75), (65, 68, 45), (45, 67, 67), (100, 116, 95), (141, 155, 126)]",['Small/Transparent']
1055,"[(44, 47, 23), (44, 48, 31), (37, 41, 24), (38, 42, 16), (31, 37, 13), (52, 56, 36), (51, 74, 72), (68, 70, 46), (75, 99, 94), (149, 150, 126)]",['Small/Transparent']
1056,"[(44, 47, 23), (37, 41, 23), (44, 48, 30), (39, 42, 16), (31, 37, 14), (51, 55, 35), (63, 67, 46), (71, 87, 78), (102, 114, 93), (155, 159, 130)]",['Small/Transparent']
1057,"[(39, 43, 20), (44, 47, 27), (32, 38, 13), (51, 54, 34), (69, 85, 66), (63, 67, 46), (137, 155, 124), (89, 100, 78), (113, 125, 97), (207, 229, 173)]",['Small/Transparent']
1058,"[(44, 47, 27), (37, 41, 21), (32, 38, 13), (42, 45, 17), (51, 54, 33), (71, 86, 67), (63, 66, 45), (84, 97, 76), (135, 156, 126), (111, 124, 97)]",['Small/Transparent']
1059,"[(44, 48, 28), (37, 41, 22), (42, 46, 19), (33, 38, 13), (52, 55, 34), (200, 219, 173), (66, 69, 46), (125, 140, 112), (175, 191, 148), (92, 95, 70)]",['Small/Transparent']
1060,"[(42, 45, 27), (37, 41, 21), (48, 51, 30), (42, 46, 18), (32, 38, 13), (55, 59, 39), (112, 124, 97), (96, 106, 82), (70, 73, 50), (144, 155, 122)]",['Small/Transparent']
1061,"[(44, 47, 28), (37, 41, 23), (42, 45, 18), (32, 38, 14), (49, 54, 35), (68, 93, 88), (65, 68, 44), (57, 80, 77), (91, 112, 94), (136, 147, 116)]",['Small/Transparent']
1062,"[(45, 48, 28), (38, 42, 23), (33, 38, 14), (42, 45, 18), (52, 55, 35), (64, 67, 45), (116, 128, 100), (103, 114, 89), (88, 98, 73), (147, 158, 124)]",['Small/Transparent']
1063,"[(44, 47, 28), (37, 41, 22), (42, 46, 19), (33, 39, 14), (50, 53, 32), (59, 62, 41), (113, 126, 98), (96, 106, 81), (76, 81, 56), (137, 146, 115)]",['Small/Transparent']
1064,"[(42, 45, 24), (47, 51, 30), (76, 82, 59), (67, 75, 51), (36, 41, 16), (87, 93, 66), (57, 61, 38), (129, 133, 99), (107, 114, 85), (153, 152, 106)]",['Small/Transparent']
1065,"[(44, 47, 28), (37, 41, 22), (42, 46, 19), (33, 39, 13), (52, 56, 35), (101, 150, 141), (94, 140, 131), (61, 71, 51), (69, 124, 131), (91, 102, 83)]",['cadetblue']
1066,"[(51, 60, 42), (39, 45, 22), (130, 156, 131), (110, 136, 117), (150, 176, 144), (59, 87, 82), (88, 115, 102), (173, 196, 158), (199, 224, 180), (236, 248, 205)]",['lightgoldenrodyellow']
1067,"[(40, 43, 22), (45, 48, 28), (33, 39, 14), (98, 131, 131), (53, 57, 38), (85, 117, 117), (122, 150, 133), (142, 167, 140), (64, 73, 57), (109, 123, 99)]",['Small/Transparent']
1068,"[(45, 50, 30), (36, 42, 19), (81, 127, 124), (110, 133, 113), (49, 65, 50), (81, 115, 108), (106, 151, 140), (69, 86, 72), (47, 103, 114), (147, 176, 145)]",['lightslategray']
1069,"[(43, 64, 50), (41, 54, 38), (76, 119, 115), (89, 133, 128), (36, 44, 22), (53, 71, 57), (119, 144, 121), (74, 104, 94), (139, 169, 142), (31, 102, 116)]",['teal']
1070,"[(41, 45, 26), (36, 40, 20), (47, 50, 30), (41, 45, 17), (32, 37, 12), (53, 57, 37), (49, 65, 55), (63, 67, 45), (77, 93, 79), (141, 141, 121)]",['Small/Transparent']
1071,"[(88, 127, 121), (48, 64, 49), (90, 138, 136), (74, 116, 113), (39, 43, 20), (112, 152, 137), (144, 179, 149), (66, 89, 79), (181, 216, 174), (38, 104, 120)]","['lightslategray', 'teal']"
1072,"[(82, 127, 125), (45, 62, 48), (40, 51, 34), (63, 113, 117), (35, 42, 19), (99, 143, 135), (58, 81, 72), (79, 102, 88), (126, 174, 153), (172, 217, 182)]",['Small/Transparent']
1073,"[(41, 44, 26), (35, 40, 20), (41, 44, 17), (46, 49, 29), (31, 38, 12), (91, 122, 122), (53, 57, 37), (59, 70, 54), (81, 111, 110), (121, 150, 142)]",['lightslategray']
1074,"[(40, 44, 25), (35, 39, 19), (41, 44, 17), (46, 49, 28), (31, 37, 11), (91, 122, 122), (53, 57, 37), (59, 70, 54), (80, 111, 110), (120, 149, 140)]",['lightslategray']
1075,"[(38, 42, 18), (42, 45, 25), (48, 51, 30), (31, 37, 13), (156, 167, 131), (145, 155, 122), (57, 60, 39), (72, 76, 53), (133, 142, 112), (115, 123, 94)]",['Small/Transparent']
